,state-county,Date,ML,state,county
3363,Florida-Lake,2020-04-25,0.87,Florida,Lake
3364,Florida-Lake,2020-04-26,0.87,Florida,Lake
3365,Florida-Lake,2020-04-27,0.88,Florida,Lake
3366,Florida-Lake,2020-04-28,0.84,Florida,Lake
3367,Florida-Lake,2020-04-29,0.84,Florida,Lake
3368,Florida-Lake,2020-04-30,0.84,Florida,Lake
3369,Florida-Lee,2020-03-22,0.0,Florida,Lee
3370,Florida-Lee,2020-03-23,2.28,Florida,Lee
3371,Florida-Lee,2020-03-24,2.69,Florida,Lee
3372,Florida-Lee,2020-03-25,2.92,Florida,Lee
3373,Florida-Lee,2020-03-26,2.84,Florida,Lee
3374,Florida-Lee,2020-03-27,2.93,Florida,Lee
3375,Florida-Lee,2020-03-28,2.84,Florida,Lee
3376,Florida-Lee,2020-03-29,2.58,Florida,Lee
3377,Florida-Lee,2020-03-30,2.44,Florida,Lee
3378,Florida-Lee,2020-03-31,2.23,Florida,Lee
3379,Florida-Lee,2020-04-01,2.08,Florida,Lee
3380,Florida-Lee,2020-04-02,1.97,Florida,Lee
3381,Florida-Lee,2020-04-03,1.81,Florida,Lee
3382,Florida-Lee,2020-04-04,1.68,Florida,Lee
3383,Florida-Lee,2020-04-05,1.59,Florida,Lee
3384,Florida-Lee,2020-04-06,1.47,Florida,Lee
3385,Florida-Lee,2020-04-07,1.45,Florida,Lee
3386,Florida-Lee,2020-04-08,1.43,Florida,Lee
3387,Florida-Lee,2020-04-09,1.45,Florida,Lee
3388,Florida-Lee,2020-04-10,1.43,Florida,Lee
3389,Florida-Lee,2020-04-11,1.36,Florida,Lee
3390,Florida-Lee,2020-04-12,1.28,Florida,Lee
3391,Florida-Lee,2020-04-13,1.2,Florida,Lee
3392,Florida-Lee,2020-04-14,1.14,Florida,Lee
3393,Florida-Lee,2020-04-15,1.11,Florida,Lee
3394,Florida-Lee,2020-04-16,1.12,Florida,Lee
3395,Florida-Lee,2020-04-17,1.11,Florida,Lee
3396,Florida-Lee,2020-04-18,1.12,Florida,Lee
3397,Florida-Lee,2020-04-19,1.08,Florida,Lee
3398,Florida-Lee,2020-04-20,1.11,Florida,Lee
3399,Florida-Lee,2020-04-21,1.16,Florida,Lee
3400,Florida-Lee,2020-04-22,1.21,Florida,Lee
3401,Florida-Lee,2020-04-23,1.23,Florida,Lee
3402,Florida-Lee,2020-04-24,1.21,Florida,Lee
3403,Florida-Lee,2020-04-25,1.15,Florida,Lee
3404,Florida-Lee,2020-04-26,1.08,Florida,Lee
3405,Florida-Lee,2020-04-27,1.0,Florida,Lee
3406,Florida-Lee,2020-04-28,0.98,Florida,Lee
3407,Florida-Lee,2020-04-29,0.99,Florida,Lee
3408,Florida-Lee,2020-04-30,1.0,Florida,Lee
3409,Florida-Leon,2020-04-03,0.0,Florida,Leon
3410,Florida-Leon,2020-04-04,0.08,Florida,Leon
3411,Florida-Leon,2020-04-05,1.67,Florida,Leon
3412,Florida-Leon,2020-04-06,1.82,Florida,Leon
3413,Florida-Leon,2020-04-07,1.58,Florida,Leon
3414,Florida-Leon,2020-04-08,1.67,Florida,Leon
3415,Florida-Leon,2020-04-09,1.87,Florida,Leon
3416,Florida-Leon,2020-04-10,1.95,Florida,Leon
3417,Florida-Leon,2020-04-11,1.98,Florida,Leon
3418,Florida-Leon,2020-04-12,1.89,Florida,Leon
3419,Florida-Leon,2020-04-13,1.67,Florida,Leon
3420,Florida-Leon,2020-04-14,1.46,Florida,Leon
3421,Florida-Leon,2020-04-15,1.17,Florida,Leon
3422,Florida-Leon,2020-04-16,1.1,Florida,Leon
3423,Florida-Leon,2020-04-17,0.99,Florida,Leon
3424,Florida-Leon,2020-04-18,0.99,Florida,Leon
3425,Florida-Leon,2020-04-19,0.94,Florida,Leon
3426,Florida-Leon,2020-04-20,0.94,Florida,Leon
3427,Florida-Leon,2020-04-21,0.94,Florida,Leon
3428,Florida-Leon,2020-04-22,0.99,Florida,Leon
3429,Florida-Leon,2020-04-23,0.99,Florida,Leon
3430,Florida-Leon,2020-04-24,0.99,Florida,Leon
3431,Florida-Leon,2020-04-25,0.99,Florida,Leon
3432,Florida-Leon,2020-04-26,0.95,Florida,Leon
3433,Florida-Leon,2020-04-27,0.9,Florida,Leon
3434,Florida-Leon,2020-04-28,0.86,Florida,Leon
3435,Florida-Leon,2020-04-29,0.86,Florida,Leon
3436,Florida-Leon,2020-04-30,0.91,Florida,Leon
3437,Florida-Manatee,2020-03-29,0.0,Florida,Manatee
3438,Florida-Manatee,2020-03-30,4.92,Florida,Manatee
3439,Florida-Manatee,2020-03-31,3.66,Florida,Manatee
3440,Florida-Manatee,2020-04-01,3.23,Florida,Manatee
3441,Florida-Manatee,2020-04-02,2.92,Florida,Manatee
3442,Florida-Manatee,2020-04-03,2.38,Florida,Manatee
3443,Florida-Manatee,2020-04-04,1.99,Florida,Manatee
3444,Florida-Manatee,2020-04-05,1.75,Florida,Manatee
3445,Florida-Manatee,2020-04-06,1.45,Florida,Manatee
3446,Florida-Manatee,2020-04-07,1.41,Florida,Manatee
3447,Florida-Manatee,2020-04-08,1.32,Florida,Manatee
3448,Florida-Manatee,2020-04-09,1.39,Florida,Manatee
3449,Florida-Manatee,2020-04-10,1.44,Florida,Manatee
3450,Florida-Manatee,2020-04-11,1.45,Florida,Manatee
3451,Florida-Manatee,2020-04-12,1.44,Florida,Manatee
3452,Florida-Manatee,2020-04-13,1.44,Florida,Manatee
3453,Florida-Manatee,2020-04-14,1.4,Florida,Manatee
3454,Florida-Manatee,2020-04-15,1.43,Florida,Manatee
3455,Florida-Manatee,2020-04-16,1.5,Florida,Manatee
3456,Florida-Manatee,2020-04-17,1.56,Florida,Manatee
3457,Florida-Manatee,2020-04-18,1.55,Florida,Manatee
3458,Florida-Manatee,2020-04-19,1.46,Florida,Manatee
3459,Florida-Manatee,2020-04-20,1.34,Florida,Manatee
3460,Florida-Manatee,2020-04-21,1.24,Florida,Manatee
3461,Florida-Manatee,2020-04-22,1.15,Florida,Manatee
3462,Florida-Manatee,2020-04-23,1.11,Florida,Manatee
3463,Florida-Manatee,2020-04-24,1.13,Florida,Manatee
3464,Florida-Manatee,2020-04-25,1.14,Florida,Manatee
3465,Florida-Manatee,2020-04-26,1.15,Florida,Manatee
3466,Florida-Manatee,2020-04-27,1.14,Florida,Manatee
3467,Florida-Manatee,2020-04-28,1.14,Florida,Manatee
3468,Florida-Manatee,2020-04-29,1.12,Florida,Manatee
3469,Florida-Manatee,2020-04-30,1.1,Florida,Manatee
3470,Florida-Marion,2020-04-03,0.0,Florida,Marion
3471,Florida-Marion,2020-04-04,0.08,Florida,Marion
3472,Florida-Marion,2020-04-05,1.67,Florida,Marion
3473,Florida-Marion,2020-04-06,1.42,Florida,Marion
3474,Florida-Marion,2020-04-07,1.31,Florida,Marion
3475,Florida-Marion,2020-04-08,1.25,Florida,Marion
3476,Florida-Marion,2020-04-09,1.2,Florida,Marion
3477,Florida-Marion,2020-04-10,1.34,Florida,Marion
3478,Florida-Marion,2020-04-11,1.15,Florida,Marion
3479,Florida-Marion,2020-04-12,1.13,Florida,Marion
3480,Florida-Marion,2020-04-13,1.12,Florida,Marion
3481,Florida-Marion,2020-04-14,1.0,Florida,Marion
3482,Florida-Marion,2020-04-15,1.0,Florida,Marion
3483,Florida-Marion,2020-04-16,0.9,Florida,Marion
3484,Florida-Marion,2020-04-17,0.91,Florida,Marion
3485,Florida-Marion,2020-04-18,0.91,Florida,Marion
3486,Florida-Marion,2020-04-19,0.92,Florida,Marion
3487,Florida-Marion,2020-04-20,0.92,Florida,Marion
3488,Florida-Marion,2020-04-21,0.92,Florida,Marion
3489,Florida-Marion,2020-04-22,1.0,Florida,Marion
3490,Florida-Marion,2020-04-23,1.0,Florida,Marion
3491,Florida-Marion,2020-04-24,0.93,Florida,Marion
3492,Florida-Marion,2020-04-25,0.93,Florida,Marion
3493,Florida-Marion,2020-04-26,0.94,Florida,Marion
3494,Florida-Marion,2020-04-27,0.94,Florida,Marion
3495,Florida-Marion,2020-04-28,1.0,Florida,Marion
3496,Florida-Marion,2020-04-29,1.06,Florida,Marion
3497,Florida-Marion,2020-04-30,1.11,Florida,Marion
3498,Florida-Martin,2020-04-02,0.0,Florida,Martin
3499,Florida-Martin,2020-04-03,4.92,Florida,Martin
3500,Florida-Martin,2020-04-04,3.28,Florida,Martin
3501,Florida-Martin,2020-04-05,2.86,Florida,Martin
3502,Florida-Martin,2020-04-06,2.28,Florida,Martin
3503,Florida-Martin,2020-04-07,1.84,Florida,Martin
3504,Florida-Martin,2020-04-08,1.46,Florida,Martin
3505,Florida-Martin,2020-04-09,1.2,Florida,Martin
3506,Florida-Martin,2020-04-10,1.09,Florida,Martin
3507,Florida-Martin,2020-04-11,0.99,Florida,Martin
3508,Florida-Martin,2020-04-12,0.99,Florida,Martin
3509,Florida-Martin,2020-04-13,0.99,Florida,Martin
3510,Florida-Martin,2020-04-14,0.99,Florida,Martin
3511,Florida-Martin,2020-04-15,0.99,Florida,Martin
3512,Florida-Martin,2020-04-16,0.93,Florida,Martin
3513,Florida-Martin,2020-04-17,0.93,Florida,Martin
3514,Florida-Martin,2020-04-18,0.87,Florida,Martin
3515,Florida-Martin,2020-04-19,0.87,Florida,Martin
3516,Florida-Martin,2020-04-20,0.87,Florida,Martin
3517,Florida-Martin,2020-04-21,0.88,Florida,Martin
3518,Florida-Martin,2020-04-22,0.88,Florida,Martin
3519,Florida-Martin,2020-04-23,0.88,Florida,Martin
3520,Florida-Martin,2020-04-24,0.88,Florida,Martin
3521,Florida-Martin,2020-04-25,0.94,Florida,Martin
3522,Florida-Martin,2020-04-26,0.95,Florida,Martin
3523,Florida-Martin,2020-04-27,0.95,Florida,Martin
3524,Florida-Martin,2020-04-28,0.95,Florida,Martin
3525,Florida-Martin,2020-04-29,0.95,Florida,Martin
3526,Florida-Martin,2020-04-30,0.95,Florida,Martin
3527,Florida-Miami-Dade,2020-03-15,0.0,Florida,Miami
3528,Florida-Miami-Dade,2020-03-16,4.92,Florida,Miami
3529,Florida-Miami-Dade,2020-03-17,3.95,Florida,Miami
3530,Florida-Miami-Dade,2020-03-18,3.35,Florida,Miami
3531,Florida-Miami-Dade,2020-03-19,3.0700000000000003,Florida,Miami
3532,Florida-Miami-Dade,2020-03-20,2.82,Florida,Miami
3533,Florida-Miami-Dade,2020-03-21,2.62,Florida,Miami
3534,Florida-Miami-Dade,2020-03-22,2.46,Florida,Miami
3535,Florida-Miami-Dade,2020-03-23,2.59,Florida,Miami
3536,Florida-Miami-Dade,2020-03-24,2.66,Florida,Miami
3537,Florida-Miami-Dade,2020-03-25,2.76,Florida,Miami
3538,Florida-Miami-Dade,2020-03-26,2.73,Florida,Miami
3539,Florida-Miami-Dade,2020-03-27,2.77,Florida,Miami
3540,Florida-Miami-Dade,2020-03-28,2.77,Florida,Miami
3541,Florida-Miami-Dade,2020-03-29,2.57,Florida,Miami
3542,Florida-Miami-Dade,2020-03-30,2.48,Florida,Miami
3543,Florida-Miami-Dade,2020-03-31,2.35,Florida,Miami
3544,Florida-Miami-Dade,2020-04-01,2.22,Florida,Miami
3545,Florida-Miami-Dade,2020-04-02,2.06,Florida,Miami
3546,Florida-Miami-Dade,2020-04-03,1.86,Florida,Miami
3547,Florida-Miami-Dade,2020-04-04,1.7,Florida,Miami
3548,Florida-Miami-Dade,2020-04-05,1.57,Florida,Miami
3549,Florida-Miami-Dade,2020-04-06,1.42,Florida,Miami
3550,Florida-Miami-Dade,2020-04-07,1.35,Florida,Miami
3551,Florida-Miami-Dade,2020-04-08,1.29,Florida,Miami
3552,Florida-Miami-Dade,2020-04-09,1.29,Florida,Miami
3553,Florida-Miami-Dade,2020-04-10,1.27,Florida,Miami
3554,Florida-Miami-Dade,2020-04-11,1.22,Florida,Miami
3555,Florida-Miami-Dade,2020-04-12,1.19,Florida,Miami
3556,Florida-Miami-Dade,2020-04-13,1.11,Florida,Miami
3557,Florida-Miami-Dade,2020-04-14,1.06,Florida,Miami
3558,Florida-Miami-Dade,2020-04-15,1.01,Florida,Miami
3559,Florida-Miami-Dade,2020-04-16,0.96,Florida,Miami
3560,Florida-Miami-Dade,2020-04-17,0.95,Florida,Miami
3561,Florida-Miami-Dade,2020-04-18,0.97,Florida,Miami
3562,Florida-Miami-Dade,2020-04-19,0.92,Florida,Miami
3563,Florida-Miami-Dade,2020-04-20,0.93,Florida,Miami
3564,Florida-Miami-Dade,2020-04-21,0.91,Florida,Miami
3565,Florida-Miami-Dade,2020-04-22,0.9,Florida,Miami
3566,Florida-Miami-Dade,2020-04-23,0.9,Florida,Miami
3567,Florida-Miami-Dade,2020-04-24,0.87,Florida,Miami
3568,Florida-Miami-Dade,2020-04-25,0.85,Florida,Miami
3569,Florida-Miami-Dade,2020-04-26,0.8300000000000001,Florida,Miami
3570,Florida-Miami-Dade,2020-04-27,0.77,Florida,Miami
3571,Florida-Miami-Dade,2020-04-28,0.73,Florida,Miami
3572,Florida-Miami-Dade,2020-04-29,0.72,Florida,Miami
3573,Florida-Miami-Dade,2020-04-30,0.66,Florida,Miami
3574,Florida-Orange,2020-03-19,0.0,Florida,Orange
3575,Florida-Orange,2020-03-20,2.28,Florida,Orange
3576,Florida-Orange,2020-03-21,1.61,Florida,Orange
3577,Florida-Orange,2020-03-22,2.14,Florida,Orange
3578,Florida-Orange,2020-03-23,2.51,Florida,Orange
3579,Florida-Orange,2020-03-24,3.01,Florida,Orange
3580,Florida-Orange,2020-03-25,3.15,Florida,Orange
3581,Florida-Orange,2020-03-26,3.1,Florida,Orange
3582,Florida-Orange,2020-03-27,2.85,Florida,Orange
3583,Florida-Orange,2020-03-28,2.68,Florida,Orange
3584,Florida-Orange,2020-03-29,2.38,Florida,Orange
3585,Florida-Orange,2020-03-30,2.35,Florida,Orange
3586,Florida-Orange,2020-03-31,2.23,Florida,Orange
3587,Florida-Orange,2020-04-01,2.14,Florida,Orange
3588,Florida-Orange,2020-04-02,2.01,Florida,Orange
3589,Florida-Orange,2020-04-03,1.84,Florida,Orange
3590,Florida-Orange,2020-04-04,1.61,Florida,Orange
3591,Florida-Orange,2020-04-05,1.46,Florida,Orange
3592,Florida-Orange,2020-04-06,1.31,Florida,Orange
3593,Florida-Orange,2020-04-07,1.26,Florida,Orange
3594,Florida-Orange,2020-04-08,1.22,Florida,Orange
3595,Florida-Orange,2020-04-09,1.2,Florida,Orange
3596,Florida-Orange,2020-04-10,1.22,Florida,Orange
3597,Florida-Orange,2020-04-11,1.21,Florida,Orange
3598,Florida-Orange,2020-04-12,1.2,Florida,Orange
3599,Florida-Orange,2020-04-13,1.18,Florida,Orange
3600,Florida-Orange,2020-04-14,1.17,Florida,Orange
3601,Florida-Orange,2020-04-15,1.16,Florida,Orange
3602,Florida-Orange,2020-04-16,1.13,Florida,Orange
3603,Florida-Orange,2020-04-17,1.08,Florida,Orange
3604,Florida-Orange,2020-04-18,1.05,Florida,Orange
3605,Florida-Orange,2020-04-19,1.02,Florida,Orange
3606,Florida-Orange,2020-04-20,0.99,Florida,Orange
3607,Florida-Orange,2020-04-21,0.97,Florida,Orange
3608,Florida-Orange,2020-04-22,0.96,Florida,Orange
3609,Florida-Orange,2020-04-23,0.96,Florida,Orange
3610,Florida-Orange,2020-04-24,0.95,Florida,Orange
3611,Florida-Orange,2020-04-25,0.96,Florida,Orange
3612,Florida-Orange,2020-04-26,0.95,Florida,Orange
3613,Florida-Orange,2020-04-27,0.96,Florida,Orange
3614,Florida-Orange,2020-04-28,0.95,Florida,Orange
3615,Florida-Orange,2020-04-29,0.95,Florida,Orange
3616,Florida-Orange,2020-04-30,0.94,Florida,Orange
3617,Florida-Osceola,2020-03-24,0.0,Florida,Osceola
3618,Florida-Osceola,2020-03-25,2.28,Florida,Osceola
3619,Florida-Osceola,2020-03-26,2.69,Florida,Osceola
3620,Florida-Osceola,2020-03-27,2.64,Florida,Osceola
3621,Florida-Osceola,2020-03-28,2.51,Florida,Osceola
3622,Florida-Osceola,2020-03-29,2.25,Florida,Osceola
3623,Florida-Osceola,2020-03-30,2.3000000000000003,Florida,Osceola
3624,Florida-Osceola,2020-03-31,2.28,Florida,Osceola
3625,Florida-Osceola,2020-04-01,2.22,Florida,Osceola
3626,Florida-Osceola,2020-04-02,2.1,Florida,Osceola
3627,Florida-Osceola,2020-04-03,1.92,Florida,Osceola
3628,Florida-Osceola,2020-04-04,1.7,Florida,Osceola
3629,Florida-Osceola,2020-04-05,1.51,Florida,Osceola
3630,Florida-Osceola,2020-04-06,1.36,Florida,Osceola
3631,Florida-Osceola,2020-04-07,1.3,Florida,Osceola
3632,Florida-Osceola,2020-04-08,1.28,Florida,Osceola
3633,Florida-Osceola,2020-04-09,1.26,Florida,Osceola
3634,Florida-Osceola,2020-04-10,1.22,Florida,Osceola
3635,Florida-Osceola,2020-04-11,1.15,Florida,Osceola
3636,Florida-Osceola,2020-04-12,1.15,Florida,Osceola
3637,Florida-Osceola,2020-04-13,1.14,Florida,Osceola
3638,Florida-Osceola,2020-04-14,1.16,Florida,Osceola
3639,Florida-Osceola,2020-04-15,1.18,Florida,Osceola
3640,Florida-Osceola,2020-04-16,1.14,Florida,Osceola
3641,Florida-Osceola,2020-04-17,1.12,Florida,Osceola
3642,Florida-Osceola,2020-04-18,1.07,Florida,Osceola
3643,Florida-Osceola,2020-04-19,1.02,Florida,Osceola
3644,Florida-Osceola,2020-04-20,1.0,Florida,Osceola
3645,Florida-Osceola,2020-04-21,1.04,Florida,Osceola
3646,Florida-Osceola,2020-04-22,1.06,Florida,Osceola
3647,Florida-Osceola,2020-04-23,1.06,Florida,Osceola
3648,Florida-Osceola,2020-04-24,1.06,Florida,Osceola
